0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00000585	-0.00003627	 0.00002841	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00000390	-0.00007541	 0.00006361	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00000390	-0.00008994	 0.00005755	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00000584	-0.00013970	 0.00008878	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001168	-0.00017859	 0.00015917	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00000973	-0.00024976	 0.00017739	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001167	-0.00031780	 0.00020638	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001556	-0.00032879	 0.00022845	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001554	-0.00038487	 0.00030044	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001553	-0.00043003	 0.00032618	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001357	-0.00046824	 0.00034206	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001356	-0.00050041	 0.00035984	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001158	-0.00059138	 0.00041681	 0.00000000	 0.00000000	    0.00000
0.0000	 0.00000000	 0.00000000	0	0	0	0	0	1	1	1	 0.00000000	 0.00000000	 0.00000000	 0.00001741	-0.00063605	 0.00045210	 0.00000000	 0.00000000	    0.00000
